2.183288409703504074e-01,2.991940700808625730e-01,3.800539083557951670e-01,3.234501347708895053e-02,2.344905660377358259e-01,8.086522911051213791e-02,2.647058823529411797e-01,3.750000000000000000e-01,4.117647058823529216e-01,2.941176470588235253e-02,1.249749999999999889e-01,1.499999999999999944e-01
2.249322493224932273e-01,2.682926829268292845e-01,3.712737127371273926e-01,3.252032520325203596e-02,1.815663956639566590e-01,4.336043360433604332e-02,2.222222222222222099e-01,2.222222222222222099e-01,3.055555555555555802e-01,0.000000000000000000e+00,1.110833333333333256e-01,0.000000000000000000e+00
2.330623306233062242e-01,3.387452574525744997e-01,4.146341463414633943e-01,4.878048780487805047e-02,1.924010840108401343e-01,1.056829268292682894e-01,1.851920441497833247e-01,2.414137931034482931e-01,2.222304529797400063e-01,0.000000000000000000e+00,1.724137931034482873e-01,6.900000000000000577e-02
1.984126984126984017e-01,3.412645502645502149e-01,3.888888888888888951e-01,5.291005291005290712e-02,1.772433862433862584e-01,1.428518518518518687e-01,2.580478678794916325e-01,3.783243243243242793e-01,5.483517192439196775e-01,9.676795045480936219e-02,2.702972972972973453e-01,1.621081081081080788e-01
2.273838630806845895e-01,3.325305623471882521e-01,4.669926650366748033e-01,6.601466992665036559e-02,2.567261613691931288e-01,1.051466992665036765e-01,2.631578947368420907e-01,3.333333333333333148e-01,4.473684210526315819e-01,5.263157894736841813e-02,3.095238095238095344e-01,9.523809523809523281e-02
2.955555555555555713e-01,4.279445676274944432e-01,5.533333333333333437e-01,6.222222222222222043e-02,2.128713968957871294e-01,1.330443458980044291e-01,1.470631489161445815e-01,1.944722222222222408e-01,1.764757786993735034e-01,0.000000000000000000e+00,3.611388888888888982e-01,5.558333333333334569e-02
2.038876106194690285e-01,2.743842105263157860e-01,3.351460176991150619e-01,2.196460176991150287e-02,2.422552631578946958e-01,6.601578947368420824e-02,1.935421438018128382e-01,2.423939393939393838e-01,4.838553595045320677e-01,9.677107190090641908e-02,2.423939393939393838e-01,6.057575757575757447e-02
2.033898305084745894e-01,2.898526570048309270e-01,3.728813559322033955e-01,3.874092009685230209e-02,1.739178743961352913e-01,8.695410628019321908e-02,2.631578947368420907e-01,3.488372093023255904e-01,4.473684210526315819e-01,5.263157894736841813e-02,1.860465116279069742e-01,1.162790697674418589e-01
1.782945736434108641e-01,3.221726804123711263e-01,4.263565891472868019e-01,6.459948320413436140e-02,3.685541237113402202e-01,1.443376288659793949e-01,1.428622450801814436e-01,2.500312500000000382e-01,4.643022965105896849e-01,1.071466838101360758e-01,3.750000000000000000e-01,1.250312500000000104e-01
2.750000000000000222e-01,3.375025000000000386e-01,3.975000000000000200e-01,1.499999999999999944e-02,1.774949999999999861e-01,6.250249999999998862e-02,2.631717458813622179e-01,3.488837209302325104e-01,3.947576188220432991e-01,0.000000000000000000e+00,1.162558139534883711e-01,1.163255813953488343e-01
2.209567198177676550e-01,3.804168564920272777e-01,4.533029612756264148e-01,5.466970387243735852e-02,1.230136674259681290e-01,1.594601366742596782e-01,1.499999999999999944e-01,2.916666666666666852e-01,2.999999999999999889e-01,2.500000000000000139e-02,1.458750000000000047e-01,1.666666666666666574e-01
2.899543378995433907e-01,3.401849315068493085e-01,3.881278538812785173e-01,1.598173515981735071e-02,1.027557077625571025e-01,5.023059360730593170e-02,2.972972972972973138e-01,3.658536585365853577e-01,4.054054054054054279e-01,2.702702702702702853e-02,2.443902439024390333e-02,9.756097560975610095e-02
2.507739938080495445e-01,3.436408668730649985e-01,4.922600619195046656e-01,4.953560371517028160e-02,2.197956656346749249e-01,9.286687306501548167e-02,1.515151515151515194e-01,1.764705882352941291e-01,1.515151515151515194e-01,0.000000000000000000e+00,2.647058823529411797e-01,2.941176470588235253e-02
2.291666666666666574e-01,3.217569444444444149e-01,4.930555555555555802e-01,7.175925925925925875e-02,2.731550925925926299e-01,9.259027777777777135e-02,2.222160495541790626e-01,3.170487804878048266e-01,6.666481486625371877e-01,1.388850309713619280e-01,2.439024390243902385e-01,1.219268292682926802e-01
2.502066666666666883e-01,3.251874166666666732e-01,4.593249999999999833e-01,5.593333333333333490e-02,2.753663750000000521e-01,7.337075000000001235e-02,2.820512820512820484e-01,3.777777777777777679e-01,3.333333333333333148e-01,0.000000000000000000e+00,2.000000000000000111e-01,1.333333333333333315e-01
1.990049751243781195e-01,2.587114427860696675e-01,3.507462686567164312e-01,3.233830845771144130e-02,2.338308457711443245e-01,5.970646766169154795e-02,2.424242424242424310e-01,2.647058823529411797e-01,4.242424242424242542e-01,3.030303030303030387e-02,2.352647058823529314e-01,2.941176470588235253e-02
2.592592592592592449e-01,3.449120370370370448e-01,3.958333333333333148e-01,2.777777777777777624e-02,1.620277777777777983e-01,8.565277777777778601e-02,4.285714285714285476e-01,4.545454545454545303e-01,6.666666666666666297e-01,4.761904761904761640e-02,9.095454545454545459e-02,4.545454545454545581e-02
1.855955678670360154e-01,2.437645429362880756e-01,3.822714681440443352e-01,5.263157894736841813e-02,3.656398891966759490e-01,5.816897506925207406e-02,2.580478678794916325e-01,3.234705882352941209e-01,4.838397522740468526e-01,3.225598348493645406e-02,3.528823529411764248e-01,8.817647058823528672e-02
2.250650898470069050e-01,2.729566326530611931e-01,3.759610023580683413e-01,4.347848326589905804e-02,2.091683673469387494e-01,4.846683673469387443e-02,8.571428571428571508e-02,1.794871794871794879e-01,1.142857142857142821e-01,0.000000000000000000e+00,2.820512820512820484e-01,1.025641025641025605e-01
2.413793103448275967e-01,3.399014778325122887e-01,4.876847290640394239e-01,7.142857142857142461e-02,1.995123152709359360e-01,9.852216748768473364e-02,1.666666666666666574e-01,2.682926829268292845e-01,2.777777777777777901e-01,2.777777777777777624e-02,3.170731707317073211e-01,1.219512195121951192e-01
2.305288768570814550e-01,2.701832298136646049e-01,3.021797439883365244e-01,1.869153055597957622e-02,1.490496894409937823e-01,4.036956521739130943e-02,2.941176470588235392e-01,3.333333333333333148e-01,3.529411764705882582e-01,0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02
2.346973684210526268e-01,3.244947368421052802e-01,3.675657894736841791e-01,3.131578947368420657e-02,2.701605263157895176e-01,8.804736842105263805e-02,3.529619389375845961e-01,4.211052631578947048e-01,3.529619389375845961e-01,0.000000000000000000e+00,3.157368421052632046e-01,1.053157894736842098e-01
1.739130434782608647e-01,2.882729591836734606e-01,2.301790281329923193e-01,5.115089514066496583e-03,2.091632653061224478e-01,1.148035714285714354e-01,3.333333333333333148e-01,3.684210526315789269e-01,3.333333333333333148e-01,0.000000000000000000e+00,2.104736842105262851e-01,5.263157894736841813e-02
2.215713173652694712e-01,2.896455820895522115e-01,2.704164670658682490e-01,3.164071856287425585e-03,1.350402985074626583e-01,6.865901492537314355e-02,1.333333333333333315e-01,1.875000000000000000e-01,1.333333333333333315e-01,0.000000000000000000e+00,1.874374999999999791e-01,6.250000000000000000e-02
2.121212121212121271e-01,3.348906976744185915e-01,3.543123543123543051e-01,2.797202797202797200e-02,1.860534883720930122e-01,1.232627906976744153e-01,2.564102564102563875e-01,3.255813953488372325e-01,4.102564102564102422e-01,5.128205128205128027e-02,2.093488372093023075e-01,9.302325581395348708e-02
2.122905027932960875e-01,2.980445682451253187e-01,3.240223463687150751e-01,2.234636871508379960e-02,1.476323119777158965e-01,8.634540389972143737e-02,3.103341264094341412e-01,4.117352941176470327e-01,6.206682528188682824e-01,1.034447088031447137e-01,1.176470588235294101e-01,1.470294117647058807e-01
1.902173913043478382e-01,2.309755434782608530e-01,3.315217391304347561e-01,2.989130434782608786e-02,2.907364130434782479e-01,4.075815217391304951e-02,1.621621621621621712e-01,2.051282051282051211e-01,1.891891891891891997e-01,0.000000000000000000e+00,3.333333333333333148e-01,5.128205128205128027e-02
2.191351724137931001e-01,2.844082758620689599e-01,3.629172413793103069e-01,2.347586206896551744e-02,2.014413793103448092e-01,5.995310344827586846e-02,2.258064516129032195e-01,3.142857142857142794e-01,3.225806451612903136e-01,3.225806451612903136e-02,1.714571428571428635e-01,1.142857142857142821e-01
1.891891891891891997e-01,3.405513513513513391e-01,3.351351351351351537e-01,3.783783783783783994e-02,2.621594594594595096e-01,1.513621621621621671e-01,1.428469395043211188e-01,1.999333333333333240e-01,2.142704092564816920e-01,0.000000000000000000e+00,2.000000000000000111e-01,6.659999999999999254e-02
1.976401179941003061e-01,2.418790560471976436e-01,3.303834808259586975e-01,2.654867256637168105e-02,2.536814159292035686e-01,4.423893805309734445e-02,2.413793103448275967e-01,2.413793103448275967e-01,2.413793103448275967e-01,0.000000000000000000e+00,2.068965517241379282e-01,0.000000000000000000e+00
2.277904328018223179e-01,3.727363636363636989e-01,4.829157175398633428e-01,6.833712984054669815e-02,2.295500000000000318e-01,1.454636363636363783e-01,3.437500000000000000e-01,4.615384615384615641e-01,6.250000000000000000e-01,6.250000000000000000e-02,1.538461538461538547e-01,1.794871794871794879e-01
2.121212121212121271e-01,2.757606060606060949e-01,3.515151515151515027e-01,2.727272727272727140e-02,1.939363636363636567e-01,6.363939393939394007e-02,1.875000000000000000e-01,2.121212121212121271e-01,1.875000000000000000e-01,0.000000000000000000e+00,2.727272727272727071e-01,3.030303030303030387e-02
2.494117647058823606e-01,3.247082352941176309e-01,3.717647058823529416e-01,2.117647058823529313e-02,1.905882352941176139e-01,7.529647058823531192e-02,2.500138896605367256e-01,3.077435897435897294e-01,3.889104950275015793e-01,2.777932107339296797e-02,2.051794871794871411e-01,7.697435897435897512e-02
2.211700000000000332e-01,3.014109999999999845e-01,3.603500000000000036e-01,1.880000000000000074e-02,1.995270000000000099e-01,7.471099999999999963e-02,2.173818529629146512e-01,2.799599999999999866e-01,4.782400765184122160e-01,8.695274118516585493e-02,1.999599999999999989e-01,7.995999999999998942e-02
2.677725118483412214e-01,3.554597156398103808e-01,3.317535545023696519e-01,7.109004739336492566e-03,1.516469194312796143e-01,8.768720379146918709e-02,2.500138896605367256e-01,3.571904761904761694e-01,3.055725318073226338e-01,0.000000000000000000e+00,1.189999999999999808e-01,1.429047619047618956e-01
2.084309133489461452e-01,3.200864485981309016e-01,3.536299765807962570e-01,3.278688524590164105e-02,2.406448598130840888e-01,1.121425233644859770e-01,1.999942858775463628e-01,2.999749999999999917e-01,3.428473472186508997e-01,2.857061226822090946e-02,1.999749999999999861e-01,1.249749999999999889e-01
2.346241457858769808e-01,3.272727272727272707e-01,3.507972665148063607e-01,1.822323462414578502e-02,1.818204545454545629e-01,9.318181818181818510e-02,3.142857142857142794e-01,3.846153846153846367e-01,4.857142857142857095e-01,2.857142857142857054e-02,2.307692307692307820e-01,1.025641025641025605e-01
1.999381818181818204e-01,2.583876363636363749e-01,2.827818181818181342e-01,8.799999999999998795e-03,2.692618181818181577e-01,5.536945454545454809e-02,3.043213633597078860e-01,3.599199999999999622e-01,4.347448047995826625e-01,0.000000000000000000e+00,1.598799999999999943e-01,7.991999999999999105e-02
2.452823577294939994e-01,3.145107526881720239e-01,4.070069891994900768e-01,3.504033681849914178e-02,2.553682795698924424e-01,6.988709677419353838e-02,2.272727272727272652e-01,2.272727272727272652e-01,2.727272727272727071e-01,0.000000000000000000e+00,2.727272727272727071e-01,0.000000000000000000e+00
2.517635211128418371e-01,3.231896955503513191e-01,4.494096498369419268e-01,3.999981176559169044e-02,1.967259953161592523e-01,7.260421545667447574e-02,1.891891891891891997e-01,2.500000000000000000e-01,2.432432432432432567e-01,0.000000000000000000e+00,3.250000000000000111e-01,7.499999999999999722e-02
2.389937106918239018e-01,3.166018808777429361e-01,3.207547169811320598e-01,9.433962264150943036e-03,3.417115987460815352e-01,7.835736677115986981e-02,1.379405476239740636e-01,1.667333333333333167e-01,1.724256845299675656e-01,0.000000000000000000e+00,5.999666666666666481e-01,3.339999999999999913e-02
2.058111380145278557e-01,3.172009685230023912e-01,3.922518159806295257e-01,4.842615012106537414e-02,2.566513317191283505e-01,1.113898305084745771e-01,3.055555555555555802e-01,4.680851063829787329e-01,6.111111111111111605e-01,5.555555555555555247e-02,1.701489361702127334e-01,2.340425531914893664e-01
2.313253012048192836e-01,2.795228915662650859e-01,3.855421686746988152e-01,3.132530120481927943e-02,1.831325301204819178e-01,4.819759036144578845e-02,1.891891891891891997e-01,1.891891891891891997e-01,2.432432432432432567e-01,0.000000000000000000e+00,1.891891891891891997e-01,0.000000000000000000e+00
2.838874680306905374e-01,3.341734693877551066e-01,5.294117647058823595e-01,5.115089514066496063e-02,2.729413265306122605e-01,5.101020408163264852e-02,2.682926829268292845e-01,3.181818181818181768e-01,4.146341463414633943e-01,2.439024390243902524e-02,3.181818181818181768e-01,6.818181818181817677e-02
2.750642673521850878e-01,3.059177377892030592e-01,4.267352185089974270e-01,2.313624678663239037e-02,1.671002570694087586e-01,3.085347043701799560e-02,3.783783783783783994e-01,4.102564102564102422e-01,7.027027027027027417e-01,5.405405405405405705e-02,1.282051282051281937e-01,5.128205128205128027e-02
2.222222222222222099e-01,3.494024096385542344e-01,4.154589371980676460e-01,3.623188405797101580e-02,2.698771084337349135e-01,1.277156626506024129e-01,2.143086759295638744e-01,4.634878048780488036e-01,2.857449012394185361e-01,0.000000000000000000e+00,1.951463414634146687e-01,3.171463414634146938e-01
2.180974477958236568e-01,3.201879350348028064e-01,3.271461716937354991e-01,1.624129930394431487e-02,1.670672853828306381e-01,1.020904872389791079e-01,2.307692307692307820e-01,2.500000000000000000e-01,5.128205128205127750e-01,7.692307692307692735e-02,2.250000000000000056e-01,2.500000000000000139e-02
2.042253521126760618e-01,2.852077464788732031e-01,3.098591549295774406e-01,1.760563380281690224e-02,3.239330985915492844e-01,8.098239436619718290e-02,2.758620689655172376e-01,3.225806451612903136e-01,3.103448275862069061e-01,0.000000000000000000e+00,4.193548387096774355e-01,6.451612903225806273e-02
2.402234636871508344e-01,3.156368715083798793e-01,3.687150837988826813e-01,1.675977653631284883e-02,1.592011173184357808e-01,7.541340782122904485e-02,2.121212121212121271e-01,2.121212121212121271e-01,4.242424242424242542e-01,3.030303030303030387e-02,1.514848484848484722e-01,0.000000000000000000e+00
1.769911504424778736e-01,2.610707964601769460e-01,3.008849557522124130e-01,1.769911504424778736e-02,1.460044247787610494e-01,8.407964601769911395e-02,1.363574382982591648e-01,2.399599999999999789e-01,2.272623971637652840e-01,0.000000000000000000e+00,2.400799999999999879e-01,1.199599999999999833e-01
